,accuracy,false_negatives_1,loss,precision_1,recall_1,true_positives_1,val_accuracy,val_false_negatives_1,val_loss,val_precision_1,val_recall_1,val_true_positives_1
21,0.9935085773468018,70.0,0.018127888441085815,0.9956958293914795,0.9889170527458191,6246.0,0.9654510617256165,25.0,0.10295244306325912,0.9725490212440491,0.9520153403282166,496.0
22,0.9922419190406799,72.0,0.02062336727976799,0.9952183365821838,0.9886003732681274,6244.0,0.9769673943519592,19.0,0.07331735640764236,0.9843137264251709,0.9635316729545593,502.0
23,0.9947751760482788,57.0,0.01379823312163353,0.997768223285675,0.9909753203392029,6259.0,0.9769673943519592,13.0,0.08086643368005753,0.9825918674468994,0.9750480055809021,508.0
24,0.9943001866340637,55.0,0.01586444117128849,0.9960228800773621,0.9912919402122498,6261.0,0.9788867831230164,13.0,0.09191086888313293,0.9825918674468994,0.9750480055809021,508.0
25,0.9935085773468018,60.0,0.015673086047172546,0.9961783289909363,0.9905003309249878,6256.0,0.9692898392677307,17.0,0.10156389325857162,0.9786407947540283,0.9673704504966736,504.0
26,0.9931918978691101,72.0,0.019187485799193382,0.9955357313156128,0.9886003732681274,6244.0,0.9692898392677307,19.0,0.1417151242494583,0.969111979007721,0.9635316729545593,502.0
27,0.9950918555259705,51.0,0.016345597803592682,0.9968178272247314,0.9919252395629883,6265.0,0.9712092280387878,20.0,0.10602478682994843,0.9766082167625427,0.9616122841835022,501.0
28,0.9958834648132324,41.0,0.0113541129976511,0.9976152777671814,0.9935085773468018,6275.0,0.973128616809845,14.0,0.10248851031064987,0.9750000238418579,0.973128616809845,507.0
29,0.9958834648132324,46.0,0.01209333073347807,0.9974546432495117,0.992716908454895,6270.0,0.9808061122894287,12.0,0.09453081339597702,0.9807322025299072,0.9769673943519592,509.0
30,0.9933502078056335,50.0,0.015399366617202759,0.9952350854873657,0.9920836091041565,6266.0,0.973128616809845,15.0,0.10152171552181244,0.978723406791687,0.9712092280387878,506.0
31,0.9966751337051392,38.0,0.01066561695188284,0.9976164102554321,0.9939835071563721,6278.0,0.9788867831230164,14.0,0.08287892490625381,0.984466016292572,0.973128616809845,507.0
32,0.9966751337051392,38.0,0.010761440731585026,0.997933566570282,0.9939835071563721,6278.0,0.9788867831230164,15.0,0.0561380609869957,0.9863547682762146,0.9712092280387878,506.0
33,0.9962001442909241,40.0,0.013030214235186577,0.9972985982894897,0.9936668872833252,6276.0,0.9712092280387878,18.0,0.12130174785852432,0.9785992503166199,0.9654510617256165,503.0
34,0.9947751760482788,46.0,0.013476919382810593,0.996820330619812,0.992716908454895,6270.0,0.9673704504966736,20.0,0.11441405862569809,0.9747081995010376,0.9616122841835022,501.0
35,0.9977834224700928,27.0,0.007183936424553394,0.9982539415359497,0.995725154876709,6289.0,0.9769673943519592,14.0,0.10595225542783737,0.9806576371192932,0.973128616809845,507.0
36,0.9935085773468018,48.0,0.01713637448847294,0.9955527186393738,0.9924002289772034,6268.0,0.9808061122894287,13.0,0.07709535211324692,0.9844961166381836,0.9750480055809021,508.0
37,0.9946168661117554,48.0,0.013882296159863472,0.9966608285903931,0.9924002289772034,6268.0,0.9827255010604858,10.0,0.08201587200164795,0.982692301273346,0.9808061122894287,511.0
38,0.9968334436416626,31.0,0.008906703442335129,0.9977774024009705,0.9950918555259705,6285.0,0.9788867831230164,11.0,0.12737710773944855,0.9788867831230164,0.9788867831230164,510.0
39,0.995725154876709,42.0,0.013444207608699799,0.9963474869728088,0.9933502078056335,6274.0,0.9712092280387878,17.0,0.10589095205068588,0.9767441749572754,0.9673704504966736,504.0
